1,0.476593,0.502791
2,0.50002,0.516534
3,0.544311,0.532491
4,0.548436,0.529774
5,0.537503,0.515412
6,0.536943,0.542972
7,0.555204,0.535007
8,0.545273,0.532148
9,0.553522,0.528379
10,0.544071,0.537428
11,0.539426,0.528144
12,0.547035,0.537153
13,0.540667,0.527693
14,0.540867,0.530013
15,0.548036,0.532454
16,0.549077,0.531583
17,0.549117,0.535619
18,0.554443,0.537073
19,0.538465,0.529397
20,0.551119,0.529812
