1,0.627307,0.580405
2,0.768925,0.722265
3,0.79854,0.73732
4,0.766594,0.691276
5,0.753946,0.682351
6,0.725133,0.655701
7,0.723222,0.644766
8,0.699759,0.625657
9,0.701059,0.647343
10,0.675035,0.617426
11,0.662272,0.608835
12,0.659368,0.605343
13,0.633001,0.58302
14,0.652222,0.604741
15,0.638351,0.588371
16,0.633956,0.589569
17,0.614811,0.568131
18,0.611907,0.570651
19,0.607666,0.568388
20,0.607436,0.567751
